ds,escenario_neutro,escenario_positivo,escenario_negativo
2017-04-26,1.1147561881380872,1.1704939975449915,1.0590183787311829
2017-04-27,1.1150030783656373,1.1707532322839191,1.0592529244473554
2017-04-28,1.1153266510425088,1.1710929835946344,1.0595603184903832
2017-05-01,1.115283622587183,1.1710478037165422,1.0595194414578237
2017-05-02,1.1149850264121772,1.170734277732786,1.0592357750915684
2017-05-03,1.1150032688511684,1.170753432293727,1.0592531054086098
2017-05-04,1.114667082594261,1.1704004367239742,1.058933728464548
2017-05-05,1.1144201074790225,1.1701411128529737,1.0586991021050713
2017-05-08,1.1128426059741567,1.1684847362728645,1.057200475675449
2017-05-09,1.1121237926125798,1.1677299822432088,1.0565176029819507
2017-05-10,1.1117819431437144,1.1673710403009,1.0561928459865286
2017-05-11,1.1111531040841651,1.1667107592883734,1.0555954488799568
2017-05-12,1.1106870692454567,1.1662214227077297,1.0551527157831837
2017-05-15,1.1089352821384277,1.1643820462453491,1.0534885180315063
2017-05-16,1.1083257060959901,1.1637419914007896,1.0529094207911907
2017-05-17,1.108176045085676,1.1635848473399597,1.0527672428313921
2017-05-18,1.107819552113288,1.1632105297189526,1.0524285745076236
2017-05-19,1.1077016966608932,1.1630867814939378,1.0523166118278486
2017-05-22,1.1073850538361363,1.162754306527943,1.0520158011443295
2017-05-23,1.1073564264255538,1.1627242477468316,1.051988605104276
2017-05-24,1.107822656499451,1.1632137893244237,1.0524315236744786
2017-05-25,1.1081060753734258,1.163511379142097,1.0527007716047545
2017-05-26,1.1086407814799328,1.1640728205539295,1.0532087424059362
2017-05-30,1.1108017830508503,1.166341872203393,1.0552616938983077
2017-05-31,1.1118133775527836,1.167404046430423,1.0562227086751443
2017-06-01,1.1125897692260782,1.1682192576873822,1.0569602807647742
2017-06-02,1.1135567371345048,1.16923457399123,1.0578789002777795
2017-06-05,1.1160260834250755,1.1718273875963292,1.0602247792538217
2017-06-06,1.1167178932498045,1.1725537879122947,1.0608819985873144
2017-06-07,1.1177794269896884,1.173668398339173,1.0618904556402038
2017-06-08,1.1185239080033889,1.1744501034035584,1.0625977126032193
2017-06-09,1.1196974454361488,1.1756823177079563,1.0637125731643413
2017-06-12,1.1223456655385082,1.1784629488154337,1.0662283822615828
2017-06-13,1.122969839587538,1.179118331566915,1.0668213476081612
2017-06-14,1.1239127357506553,1.1801083725381882,1.0677170989631224
2017-06-15,1.1244964882628041,1.1807213126759444,1.0682716638496639
2017-06-16,1.125158210786347,1.1814161213256644,1.0689003002470294
2017-06-19,1.1261765511420183,1.1824853786991192,1.0698677235849174
2017-06-20,1.1262599553693413,1.1825729531378084,1.0699469576008742
2017-06-21,1.1266798505905902,1.1830138431201198,1.0703458580610605
2017-06-22,1.1267675886348871,1.1831059680666316,1.0704292092031427
2017-06-23,1.1269688065706422,1.1833172468991744,1.07062036624211
2017-06-26,1.1268905886107279,1.1832351180412644,1.0705460591801914
2017-06-27,1.1267222041343872,1.1830583143411066,1.0703860939276677
2017-06-28,1.126953662454043,1.1833013455767452,1.070605979331341
2017-06-29,1.126918379257081,1.183264298219935,1.0705724602942268
2017-06-30,1.1270628197138817,1.1834159606995758,1.0707096787281876
2017-07-03,1.1272020705955406,1.1835621741253177,1.0708419670657634
2017-07-05,1.1277044107234326,1.1840896312596043,1.071319190187261
2017-07-06,1.1279633700895741,1.184361538594053,1.0715652015850954
2017-07-07,1.1284439075314052,1.1848661029079754,1.072021712154835
2017-07-10,1.129774508897508,1.1862632343423833,1.0732857834526326
2017-07-12,1.1311511034178876,1.187708658588782,1.0745935482469933
2017-07-13,1.1318492800511086,1.188441744053664,1.0752568160485532
2017-07-14,1.1327611141744096,1.18939916988313,1.0761230584656891
2017-07-17,1.1352754959571574,1.1920392707550154,1.0785117211592994
2017-07-18,1.1360739574154792,1.1928776552862532,1.0792702595447052
2017-07-19,1.1372970750630014,1.1941619288161516,1.0804322213098512
2017-07-20,1.1382623512891696,1.1951754688536282,1.081349233724711
2017-07-21,1.1394007252601848,1.196370761523194,1.0824306889971755
2017-07-24,1.1423378311879773,1.1994547227473762,1.0852209396285784
2017-07-25,1.1431908654007925,1.200350408670832,1.086031322130753
2017-07-26,1.1444268258650172,1.2016481671582682,1.0872054845717662
2017-07-27,1.1453650506832322,1.202633303217394,1.0880967981490706
2017-07-28,1.146438878954249,1.2037608229019614,1.0891169350065366
2017-07-31,1.148988339826783,1.2064377568181222,1.091538922835444
2017-08-01,1.1496595880832197,1.2071425674873808,1.0921766086790585
2017-08-02,1.1506941360525138,1.2082288428551395,1.093159429249888
2017-08-03,1.1514155148864693,1.2089862906307929,1.0938447391421457
2017-08-04,1.1522612796081797,1.2098743435885888,1.0946482156277706
2017-08-07,1.1541002387396506,1.2118052506766332,1.096395226802668
2017-08-08,1.1545387043298985,1.2122656395463935,1.0968117691134034
2017-08-09,1.1553482854519082,1.2131156997245036,1.0975808711793127
2017-08-10,1.1558555146018137,1.2136482903319044,1.098062738871723
2017-08-11,1.1565005795866317,1.2143256085659633,1.0986755506073
2017-08-14,1.1578384015205936,1.2157303215966233,1.0999464814445639
2017-08-15,1.158148098886133,1.2160555038304397,1.1002406939418263
2017-08-16,1.1588492768670502,1.2167917407104027,1.1009068130236976
2017-08-17,1.159268560130524,1.2172319881370501,1.1013051321239977
2017-08-18,1.1598458170261714,1.21783810787748,1.1018535261748628
2017-08-21,1.1610921449521732,1.2191467521997819,1.1030375377045645
2017-08-22,1.1614039954025641,1.2194741951726924,1.1033337956324358
2017-08-23,1.1621206012470606,1.2202266313094137,1.1040145711847076
2017-08-24,1.1625664104808269,1.2206947310048684,1.1044380899567854
2017-08-25,1.1631789478399732,1.221337895231972,1.1050200004479744
2017-08-28,1.1645587445539756,1.2227866817816744,1.1063308073262768
2017-08-29,1.1649158655345895,1.223161658811319,1.10667007225786
2017-08-30,1.16567403594508,1.2239577377423339,1.107390334147826
2017-08-31,1.166155424240109,1.2244631954521146,1.1078476530281036
2017-09-01,1.1667954635263185,1.2251352367026345,1.1084556903500025
2017-09-05,1.1685288284227497,1.2269552698438873,1.1101023870016122
2017-09-06,1.1692523110598967,1.2277149266128915,1.1107896955069019
2017-09-07,1.169684608543901,1.228168838971096,1.111200378116706
2017-09-08,1.1702614082755802,1.2287744786893593,1.1117483378618012
2017-09-11,1.171392168164115,1.229961776572321,1.1128225597559092
2017-09-12,1.171619692038046,1.2302006766399483,1.1130387074361436
2017-09-13,1.172227115339608,1.2308384711065885,1.1136157595726275
2017-09-14,1.1725389538135256,1.2311659015042018,1.1139120061228494
2017-09-15,1.172993655987051,1.2316433387864036,1.1143439731876985
2017-09-18,1.173778642393569,1.2324675745132474,1.1150897102738906
2017-09-19,1.1739083260910168,1.2326037423955678,1.1152129097864658
2017-09-20,1.174431889077139,1.233153483530996,1.115710294623282
2017-09-21,1.1746768411827881,1.2334106832419276,1.1159429991236487
2017-09-22,1.175084405309447,1.2338386255749194,1.1163301850439744
2017-09-25,1.1758693564539682,1.2346628242766666,1.1170758886312697
2017-09-26,1.1760516857254162,1.2348542700116871,1.1172491014391452
2017-09-27,1.176655729149209,1.2354885156066695,1.1178229426917485
2017-09-28,1.1770090427773765,1.2358594949162454,1.1181585906385076
2017-09-29,1.1775522758351609,1.236429889626919,1.1186746620434027
2017-10-02,1.1788927574826136,1.2378373953567443,1.1199481196084828
2017-10-03,1.1793015045376465,1.238266579764529,1.120336429310764
2017-10-04,1.1801469576657029,1.239154305548988,1.1211396097824178
2017-10-05,1.1807524904723001,1.2397901149959152,1.121714865948685
2017-10-06,1.1815541202905384,1.2406318263050653,1.1224764142760115
2017-10-09,1.1836555518890604,1.2428383294835135,1.1244727742946072
2017-10-10,1.1842951205302896,1.2435098765568042,1.125080364503775
2017-10-11,1.1853508294128017,1.2446183708834417,1.1260832879421616
2017-10-12,1.1861407368659405,1.2454477737092375,1.1268337000226434
2017-10-13,1.1870958275724433,1.2464506189510656,1.127741036193821
2017-10-16,1.1894284859948472,1.2488999102945897,1.1299570616951047
2017-10-17,1.1900571520211585,1.2495600096222164,1.1305542944201006
2017-10-18,1.1910539843248555,1.2506066835410983,1.1315012851086128
2017-10-19,1.1917358995421234,1.2513226945192297,1.1321491045650172
2017-10-20,1.1925336530091604,1.2521603356596185,1.1329069703587022
2017-10-23,1.1941101857829493,1.2538156950720967,1.1344046764938018
2017-10-24,1.1944008447516368,1.2541208869892186,1.134680802514055
2017-10-25,1.1950233416092173,1.2547745086896782,1.1352721745287564
2017-10-26,1.195299844214612,1.2550648364253427,1.1355348520038815
2017-10-27,1.1956670876778563,1.2554504420617492,1.1358837332939635
2017-10-30,1.1958699757900024,1.2556634745795026,1.1360764770005023
2017-10-31,1.1957002136905133,1.255485224375039,1.1359152030059876
2017-11-01,1.1958739497111037,1.255667647196659,1.1360802522255484
2017-11-02,1.1957211046289713,1.25550715986042,1.1359350493975227
2017-11-03,1.19568594893659,1.2554702463834195,1.1359016514897606
2017-11-06,1.1949122948336204,1.2546579095753014,1.1351666800919393
2017-11-07,1.194513790840101,1.254239480382106,1.1347881012980958
2017-11-08,1.1945151329115558,1.2542408895571335,1.134789376265978
2017-11-09,1.194249613877553,1.2539620945714307,1.134537133183675
2017-11-10,1.1941638297870174,1.2538720212763683,1.1344556382976665
2017-11-13,1.1936172161155525,1.2532980769213302,1.1339363553097748
2017-11-14,1.1934172954796578,1.2530881602536408,1.1337464307056748
2017-11-15,1.193674223012167,1.2533579341627754,1.1339905118615587
2017-11-17,1.1939873151969171,1.253686680956763,1.1342879494370712
2017-11-20,1.1947317732381544,1.254468361900062,1.1349951845762467
2017-11-21,1.1950126380453925,1.254763269947662,1.135262006143123
2017-11-22,1.195762647388459,1.255550779757882,1.1359745150190361
2017-11-24,1.1970668191264553,1.2569201600827782,1.1372134781701324
2017-11-27,1.1991948432159785,1.2591545853767774,1.1392351010551796
2017-11-28,1.1998815191477816,1.2598755951051708,1.1398874431903925
2017-11-29,1.2009998324364985,1.2610498240583234,1.1409498408146737
2017-11-30,1.2018661555172896,1.2619594632931541,1.141772847741425
2017-12-01,1.2029102041866486,1.263055714395981,1.1427646939773162
2017-12-04,1.205579379092279,1.265858348046893,1.1453004101376651
2017-12-05,1.2063440311581686,1.2666612327160771,1.14602682960026
2017-12-06,1.2074902626101833,1.2678647757406925,1.1471157494796742
2017-12-07,1.207598667283157,1.2679786006473148,1.147218733918999
2017-12-08,1.2078398063641997,1.2682317966824097,1.1474478160459898
2017-12-11,1.2078708994773601,1.268264444451228,1.1474773545034922
2017-12-12,1.2076961799316996,1.2680809889282847,1.1473113709351146
2017-12-13,1.2078822907671534,1.2682764053055111,1.1474881762287956
2017-12-14,1.2077536187824385,1.2681412997215604,1.1473659378433165
2017-12-15,1.2077488082779027,1.2681362486917978,1.1473613678640076
2017-12-18,1.2070467266759153,1.2673990630097112,1.1466943903421194
2017-12-19,1.2066470932391238,1.26697944790108,1.1463147385771675
2017-12-20,1.206625944583731,1.2669572418129176,1.1462946473545446
2017-12-21,1.2063116147148343,1.2666271954505761,1.1459960339790924
2017-12-22,1.2061460707329905,1.26645337426964,1.145838767196341
2017-12-26,1.2046933328891198,1.2649279995335758,1.1444586662446639
2017-12-27,1.2046619850346465,1.2648950842863789,1.1444288857829141
2017-12-28,1.2043679495121684,1.264586346987777,1.1441495520365599
2017-12-29,1.2042518453503432,1.2644644376178604,1.144039253082826
2018-01-02,1.2032440884679252,1.2634062928913214,1.143081884044529
2018-01-03,1.2033714324187001,1.2635400040396352,1.1432028607977651
2018-01-04,1.2032484430208688,1.2634108651719123,1.1430860208698252
2018-01-05,1.2033122100924674,1.2634778205970907,1.143146599587844
2018-01-08,1.2031603168124156,1.2633183326530364,1.143002300971795
2018-01-09,1.2030429840595231,1.2631951332624993,1.142890834856547
2018-01-10,1.203343645343831,1.2635108276110227,1.1431764630766394
2018-01-11,1.2033837914966432,1.2635529810714754,1.143214601921811
2018-01-12,1.2035981773819013,1.2637780862509964,1.1434182685128063
2018-01-16,1.2037708963646039,1.263959441182834,1.1435823515463737
2018-01-17,1.2041359326522787,1.2643427292848928,1.1439291360196646
2018-01-18,1.2042207130095084,1.2644317486599839,1.144009677359033
2018-01-19,1.2044598427839976,1.2646828349231976,1.1442368506447977
2018-01-22,1.204623141975163,1.264854299073921,1.1443919848764048
2018-01-23,1.2045377296252069,1.2647646161064672,1.1443108431439466
2018-01-24,1.2048335237776417,1.265075199966524,1.1445918475887595
2018-01-25,1.2048325292707187,1.2650741557342546,1.1445909028071828
2018-01-26,1.2049703859106125,1.265218905206143,1.1447218666150818
2018-01-29,1.2047483853412724,1.264985804608336,1.1445109660742088
2018-01-30,1.2045115350791689,1.2647371118331274,1.1442859583252103
2018-01-31,1.2046466082144227,1.264878938625144,1.1444142778037014
2018-02-01,1.2044770237295923,1.264700874916072,1.1442531725431127
2018-02-02,1.2044398933577383,1.2646618880256253,1.1442178986898512
2018-02-05,1.2036702118932805,1.2638537224879445,1.1434867012986165
2018-02-06,1.2032487848895388,1.2634112241340159,1.1430863456450617
2018-02-07,1.2032012229422668,1.2633612840893802,1.1430411617951535
2018-02-08,1.2028528123181297,1.2629954529340361,1.1427101717022232
2018-02-09,1.2026425864139834,1.2627747157346825,1.1425104570932842
2018-02-12,1.2014077192473698,1.2614781052097384,1.1413373332850012
2018-02-13,1.200855852770353,1.2608986454088706,1.1408130601318354
2018-02-14,1.2006933676777367,1.2607280360616235,1.1406586992938499
2018-02-15,1.2002473492524113,1.2602597167150318,1.1402349817897908
2018-02-16,1.199958493788147,1.2599564184775542,1.1399605690987396
2018-02-20,1.1980732004426202,1.2579768604647512,1.1381695404204892
2018-02-21,1.1979442668376112,1.257841480179492,1.1380470534957305
2018-02-22,1.1975556114319694,1.2574333920035679,1.137677830860371
2018-02-23,1.1973475393166801,1.2572149162825141,1.1374801623508461
2018-02-26,1.1963771384908908,1.2561959954154354,1.1365582815663462
2018-02-27,1.1959972942520367,1.2557971589646386,1.1361974295394348
2018-02-28,1.1960459310677622,1.2558482276211504,1.136243634514374
2018-03-01,1.1958473565068586,1.2556397243322015,1.1360549886815157
2018-03-02,1.1958387894180111,1.2556307288889117,1.1360468499471106
2018-03-05,1.1954891793119804,1.2552636382775795,1.1357147203463813
2018-03-06,1.1953116121962606,1.2550771928060738,1.1355460315864474
2018-03-07,1.1955541048330913,1.255331810074746,1.1357763995914367
2018-03-08,1.195537450543759,1.2553143230709471,1.135760578016571
2018-03-09,1.1956955699024274,1.2554803483975487,1.135910791407306
2018-03-12,1.1957266302180372,1.2555129617289391,1.1359402987071352
2018-03-13,1.1956290301014842,1.2554104816065585,1.13584757859641
2018-03-14,1.1959257952553137,1.2557220850180795,1.136129505492548
2018-03-15,1.1959372845291034,1.2557341487555587,1.1361404203026482
2018-03-16,1.1960976338618776,1.2559025155549715,1.1362927521687838
2018-03-19,1.195991952250641,1.255791549863173,1.136192354638109
2018-03-20,1.1958081674508192,1.25559857582336,1.1360177590782783
2018-03-21,1.1960035095368553,1.2558036850136982,1.1362033340600124
2018-03-22,1.1959021240873553,1.255697230291723,1.1361070178829875
2018-03-23,1.1959423187405203,1.2557394346775463,1.1361452028034942
2018-03-26,1.1954778206711154,1.2552517117046713,1.1357039296375595
2018-03-27,1.1951904826378823,1.2549500067697765,1.135430958505988
2018-03-28,1.1952978137798598,1.2550627044688527,1.1355329230908668
2018-03-29,1.1951280631578352,1.254884466315727,1.1353716599999433
2018-04-02,1.1946909739722111,1.2544255226708216,1.1349564252736006
2018-04-03,1.1944757591183253,1.2541995470742415,1.134751971162409
2018-04-04,1.1946865843219434,1.2544209135380406,1.1349522551058462
2018-04-05,1.1946507590366255,1.254383296988457,1.1349182210847941
2018-04-06,1.194808382283028,1.2545488013971795,1.1350679631688765
2018-04-09,1.195002774988684,1.2547529137381184,1.1352526362392497
2018-04-10,1.1950279180291092,1.2547793139305647,1.1352765221276537
2018-04-11,1.195485598357783,1.2552598782756723,1.1357113184398937
2018-04-12,1.1956967291330025,1.2554815655896527,1.1359118926763523
2018-04-13,1.1960946336831315,1.255899365367288,1.136289901998975
2018-04-16,1.1968996564474776,1.2567446392698516,1.1370546736251037
2018-04-17,1.1970685857875194,1.2569220150768954,1.1372151564981434
2018-04-18,1.1976294504486815,1.2575109229711157,1.1377479779262474
2018-04-19,1.197897556374138,1.257792434192845,1.1380026785554311
2018-04-20,1.1983013938391438,1.258216463531101,1.1383863241471865
2018-04-23,1.198784106035878,1.258723311337672,1.138844900734084
2018-04-24,1.1987265404068803,1.2586628674272244,1.1387902133865362
2018-04-25,1.1990016120569178,1.2589516926597637,1.139051531454072
2018-04-26,1.198926702393104,1.2588730375127593,1.1389803672734489
2018-04-27,1.1989336760444835,1.2588803598467078,1.1389869922422593
2018-04-30,1.1979550095109965,1.2578527599865463,1.1380572590354467
2018-05-01,1.1973430956827558,1.2572102504668936,1.137475940898618
2018-05-02,1.1970441147475674,1.256896320484946,1.137191909010189
2018-05-03,1.196384905785023,1.2562041510742743,1.136565660495772
2018-05-04,1.1958072835192757,1.2555976476952395,1.1360169193433118
2018-05-07,1.1931756835558158,1.2528344677336067,1.133516899378025
2018-05-08,1.1920801784216697,1.2516841873427533,1.132476169500586
2018-05-09,1.1913472122132112,1.2509145728238718,1.1317798516025506
2018-05-10,1.190312152521422,1.2498277601474932,1.1307965448953508
2018-05-11,1.189424392808857,1.2488956124493,1.129953173168414
2018-05-14,1.1863147740685585,1.2456305127719864,1.1269990353651305
2018-05-15,1.185223288925644,1.2444844533719261,1.1259621244793618
2018-05-16,1.184578569783017,1.2438074982721679,1.125349641293866
2018-05-17,1.1837151616466173,1.2429009197289482,1.1245294035642863
2018-05-18,1.183080055277035,1.2422340580408868,1.1239260525131833
2018-05-21,1.1811676480046718,1.2402260304049053,1.1221092656044382
2018-05-22,1.18059910754249,1.2396290629196145,1.1215691521653655
2018-05-23,1.1805249682868801,1.2395512167012241,1.1214987198725361
2018-05-24,1.1802697171455652,1.2392832030028436,1.1212562312882868
2018-05-25,1.180269569705178,1.2392830481904369,1.121256091219919
2018-05-29,1.1803680400992798,1.2393864421042438,1.1213496380943158
2018-05-30,1.1808914793841578,1.2399360533533659,1.1218469054149498
2018-05-31,1.1811932643639622,1.2402529275821603,1.122133601145764
2018-06-01,1.18170001127409,1.2407850118377945,1.1226150107103856
2018-06-04,1.182879151048657,1.2420231086010898,1.123735193496224
2018-06-05,1.1831709860098718,1.2423295353103654,1.1240124367093782
2018-06-06,1.1838468562854487,1.2430391990997212,1.1246545134711763
2018-06-07,1.1842178379045774,1.2434287297998063,1.1250069460093484
2018-06-08,1.1847117222242542,1.243947308335467,1.1254761361130414
2018-06-11,1.1853814124004014,1.2446504830204215,1.1261123417803813
2018-06-12,1.1853607800705561,1.244628819074084,1.1260927410670283
2018-06-13,1.1856632180857625,1.2449463789900506,1.1263800571814744
2018-06-14,1.1856089650537118,1.2448894133063975,1.1263285168010262
2018-06-15,1.1856332290963332,1.2449148905511498,1.1263515676415166
2018-06-18,1.184724037791827,1.2439602396814182,1.1254878359022356
2018-06-19,1.1841541775322602,1.2433618864088731,1.1249464686556472
2018-06-20,1.1839129097089343,1.243108555194381,1.1247172642234875
2018-06-21,1.1833303257284031,1.2424968420148232,1.124163809441983
2018-06-22,1.1828509998528172,1.2419935498454582,1.1237084498601762
2018-06-25,1.1806624396297087,1.2396955616111942,1.1216293176482233
2018-06-26,1.1797663776093055,1.2387546964897709,1.12077805872884
2018-06-27,1.1792579504195295,1.2382208479405061,1.120295052898553
2018-06-28,1.1784708497203997,1.2373943922064197,1.1195473072343798
2018-06-29,1.1778520229502634,1.2367446240977766,1.11895942180275
2018-07-02,1.1756403410246452,1.2344223580758775,1.116858323973413
2018-07-03,1.1748641895792953,1.2336073990582601,1.1161209801003305
2018-07-05,1.173980979924041,1.232680028920243,1.115281930927839
2018-07-06,1.1736449575758439,1.2323272054546361,1.1149627096970516
2018-07-09,1.1725158405613376,1.2311416325894045,1.1138900485332708
2018-07-10,1.172155624636056,1.230763405867859,1.1135478434042532
2018-07-11,1.1722574050729946,1.2308702753266443,1.113644534819345
2018-07-12,1.1721431100006356,1.2307502655006675,1.1135359545006038
2018-07-13,1.1722472178285523,1.23085957871998,1.1136348569371246
2018-07-16,1.1723751115621814,1.2309938671402905,1.1137563559840724
2018-07-17,1.1723923586216014,1.2310119765526815,1.1137727406905213
2018-07-18,1.172842068255155,1.2314841716679128,1.1141999648423973
2018-07-19,1.1730419245893673,1.2316940208188356,1.114389828359899
2018-07-20,1.173422907474735,1.2320940528484718,1.1147517621009984
2018-07-23,1.1741344479019382,1.2328411702970352,1.1154277255068412
2018-07-24,1.1742600503400813,1.2329730528570855,1.1155470478230771
2018-07-25,1.1747749797868932,1.2335137287762379,1.1160362307975484
2018-07-26,1.1749979628129643,1.2337478609536126,1.116248064672316
2018-07-27,1.1753616637419975,1.2341297469290975,1.1165935805548974
2018-07-30,1.175804045643174,1.2345942479253327,1.1170138433610153
2018-07-31,1.1757781320123983,1.2345670386130183,1.1169892254117784
2018-08-01,1.1761168273259026,1.2349226686921977,1.1173109859596075
2018-08-02,1.1761429139563047,1.2349500596541199,1.1173357682584895
2018-08-03,1.1762932316378094,1.2351078932197,1.1174785700559189
2018-08-06,1.1760384822731806,1.2348404063868397,1.1172365581595216
2018-08-07,1.1757747399908427,1.2345634769903848,1.1169860029913006
2018-08-08,1.1758792075454065,1.234673167922677,1.117085247168136
2018-08-09,1.1756780783266996,1.2344619822430345,1.1168941744103646
2018-08-10,1.175611280274316,1.2343918442880317,1.1168307162606002
2018-08-13,1.1747910888025852,1.2335306432427144,1.116051534362456
2018-08-14,1.174373901808937,1.2330925968993838,1.1156552067184902
2018-08-15,1.1743445739904443,1.2330618026899667,1.115627345290922
2018-08-16,1.1740299252699449,1.2327314215334422,1.1153284290064476
2018-08-17,1.1738700811955018,1.232563585255277,1.1151765771357267
2018-08-20,1.1728894514567647,1.231533924029603,1.1142449788839264
2018-08-21,1.1724550927127366,1.2310778473483734,1.1138323380770998
2018-08-22,1.1724242832237357,1.2310454973849225,1.113803069062549
2018-08-23,1.172121940168369,1.2307280371767875,1.1135158431599503
2018-08-24,1.1719860615517133,1.230585364629299,1.1133867584741275
2018-08-27,1.1711236215497356,1.2296798026272224,1.1125674404722488
2018-08-28,1.1707357529100029,1.2292725405555032,1.1121989652645026
2018-08-29,1.1707507668491715,1.2292883051916301,1.1122132285067128
2018-08-30,1.170491134845737,1.229015691588024,1.11196657810345
2018-08-31,1.1703925359063623,1.2289121627016804,1.1118729091110442
2018-09-04,1.169197767515652,1.2276576558914347,1.1107378791398692
2018-09-05,1.1691958364692943,1.227655628292759,1.1107360446458294
2018-09-06,1.1689051092912304,1.227350364755792,1.1104598538266688
2018-09-07,1.168761012497201,1.227199063122061,1.110322961872341
2018-09-10,1.167738213180627,1.2261251238396584,1.1093513025215958
2018-09-11,1.1672494148842645,1.2256118856284777,1.1088869441400513
2018-09-12,1.167140404266358,1.225497424479676,1.10878338405304
2018-09-13,1.166735119552334,1.2250718755299508,1.1083983635747174
2018-09-14,1.1664714141530363,1.2247949848606883,1.1081478434453844
2018-09-17,1.1650875366460398,1.2233419134783419,1.1068331598137378
2018-09-18,1.1644878441185313,1.222712236324458,1.1062634519126047
2018-09-19,1.1642779846188969,1.2224918838498418,1.106064085387952
2018-09-20,1.1637850570306492,1.2219743098821816,1.1055958041791167
2018-09-21,1.1634499517904278,1.2216224493799492,1.1052774542009063
2018-09-24,1.161976241918575,1.2200750540145038,1.1038774298226464
2018-09-25,1.1613953600902414,1.2194651280947535,1.1033255920857292
2018-09-26,1.1612312645574845,1.2192928277853587,1.1031697013296102
2018-09-27,1.1608118307260253,1.2188524222623267,1.102771239189724
2018-09-28,1.1605781458938875,1.218607053188582,1.102549238599193
2018-10-01,1.1595689104723819,1.217547355996001,1.1015904649487627
2018-10-02,1.159190617111409,1.2171501479669795,1.1012310862558385
2018-10-03,1.1592485971228625,1.2172110269790057,1.1012861672667194
2018-10-04,1.15906719798699,1.2170205578863396,1.1011138380876404
2018-10-05,1.1590834479183374,1.2170376203142543,1.1011292755224205
2018-10-08,1.1588482868556418,1.216790701198424,1.1009058725128595
2018-10-09,1.1587188090868557,1.2166547495411986,1.1007828686325127
2018-10-10,1.1590118997988617,1.2169624947888047,1.1010613048089186
2018-10-11,1.159046404621152,1.2169987248522096,1.1010940843900943
2018-10-12,1.15925398434455,1.2172166835617775,1.1012912851273224
2018-10-15,1.1593961895331442,1.2173659990098014,1.101426380056487
2018-10-16,1.1593128657650886,1.2172785090533431,1.1013472224768341
2018-10-17,1.159606766700367,1.2175871050353855,1.1016264283653487
2018-10-18,1.1595945301103203,1.2175742566158363,1.1016148036048043
2018-10-19,1.1597064543656264,1.2176917770839077,1.101721131647345
2018-10-22,1.1592683104991808,1.2172317260241399,1.1013048949742217
2018-10-23,1.158898528264646,1.2168434546778784,1.1009536018514137
2018-10-24,1.1588642309847974,1.2168074425340374,1.1009210194355574
2018-10-25,1.1584862792155248,1.2164105931763012,1.1005619652547485
2018-10-26,1.158200026380579,1.216110027699608,1.10029002506155
2018-10-29,1.1564337977408312,1.2142554876278728,1.0986121078537896
2018-10-30,1.1556000047891595,1.2133800050286174,1.0978200045497015
2018-10-31,1.155103593661782,1.212858773344871,1.0973484139786929
2018-11-01,1.1542732340305308,1.2119868957320574,1.0965595723290043
2018-11-02,1.1535520626702152,1.211229665803726,1.0958744595367043
2018-11-05,1.1506602523563014,1.2081932649741165,1.0931272397384864
2018-11-06,1.1495335006701752,1.207010175703684,1.0920568256366665
2018-11-07,1.1487949036159746,1.2062346487967734,1.0913551584351757
2018-11-08,1.147777707464932,1.2051665928381787,1.0903888220916853
2018-11-09,1.1469286722186705,1.204275105829604,1.089582238607737
2018-11-12,1.144027567176824,1.2012289455356653,1.0868261888179829
2018-11-13,1.1430237580238527,1.2001749459250455,1.08587257012266
2018-11-14,1.1424689515378266,1.199592399114718,1.0853455039609352
2018-11-15,1.1416934474750051,1.1987781198487555,1.0846087751012548
2018-11-16,1.141140035139315,1.1981970368962809,1.0840830333823492
2018-11-19,1.1393961201892553,1.196365926198718,1.0824263141797925
2018-11-20,1.138846646493333,1.1957889788179996,1.0819043141686662
2018-11-21,1.1387683095476133,1.195706725024994,1.0818298940702327
2018-11-23,1.1384272000181623,1.1953485600190705,1.0815058400172541
2018-11-26,1.1381333595173784,1.1950400274932473,1.0812266915415094
2018-11-27,1.1380287107829279,1.1949301463220743,1.0811272752437815
2018-11-28,1.138364727779025,1.1952829641679763,1.0814464913900736
2018-11-29,1.1384581358533141,1.1953810426459799,1.0815352290606484
2018-11-30,1.1387388145397623,1.1956757552667505,1.0818018738127742
2018-12-03,1.1391740043344372,1.1961327045511592,1.0822153041177152
2018-12-04,1.1392402440522762,1.19620225625489,1.0822782318496624
2018-12-06,1.139858243941882,1.1968511561389763,1.0828653317447878
2018-12-07,1.1401594263479709,1.1971673976653694,1.0831514550305723
2018-12-10,1.1403961799738844,1.1974159889725786,1.0833763709751902
2018-12-11,1.1402948828250237,1.1973096269662749,1.0832801386837725
2018-12-12,1.140555011484167,1.1975827620583754,1.0835272609099584
2018-12-13,1.1404998870271192,1.1975248813784753,1.0834748926757631
2018-12-14,1.1405671432849616,1.1975955004492096,1.0835387861207135
2018-12-17,1.140063484933504,1.1970666591801793,1.0830603106868288
2018-12-18,1.139721611199316,1.1967076917592818,1.0827355306393502
2018-12-19,1.139753096900952,1.1967407517459996,1.0827654420559043
2018-12-20,1.139485906085249,1.1964602013895114,1.0825116107809865
2018-12-21,1.1393617672962704,1.196329855661084,1.0823936789314568
2018-12-24,1.1384394665975845,1.195361439927464,1.0815174932677052
