Fecha,USD_EUR,DXY,Inflacion,Tasa_Fed
2010-01-04,1.4423978328704834,77.52999877929688,217.488,0.11
2010-01-05,1.4365959167480469,77.62000274658203,217.488,0.11
2010-01-06,1.4404033422470093,77.48999786376953,217.488,0.11
2010-01-07,1.4318032264709473,77.91000366210938,217.488,0.11
2010-01-08,1.44110906124115,77.47000122070312,217.488,0.11
2010-01-11,1.4511260986328125,77.0,217.488,0.11
2010-01-12,1.447659969329834,76.94999694824219,217.488,0.11
2010-01-13,1.4523905515670776,76.8499984741211,217.488,0.11
2010-01-14,1.4499897956848145,76.7300033569336,217.488,0.11
2010-01-15,1.4390974044799805,77.31999969482422,217.488,0.11
2010-01-19,1.4281021356582642,77.5,217.488,0.11
2010-01-20,1.4110342264175415,78.33999633789062,217.488,0.11
2010-01-21,1.4097015857696533,78.31999969482422,217.488,0.11
2010-01-22,1.414107084274292,78.27999877929688,217.488,0.11
2010-01-25,1.4150075912475586,78.19000244140625,217.488,0.11
2010-01-26,1.4082324504852295,78.43000030517578,217.488,0.11
2010-01-27,1.4030951261520386,78.68000030517578,217.488,0.11
2010-01-28,1.3968042135238647,78.9000015258789,217.488,0.11
2010-01-29,1.3866932392120361,79.45999908447266,217.488,0.11
2010-02-01,1.3926994800567627,79.23999786376953,217.281,0.13
2010-02-02,1.3976240158081055,79.01000213623047,217.281,0.13
2010-02-03,1.3901052474975586,79.37000274658203,217.281,0.13
2010-02-04,1.3744947910308838,79.91999816894531,217.281,0.13
2010-02-05,1.368007779121399,80.44000244140625,217.281,0.13
2010-02-08,1.3654673099517822,80.30000305175781,217.281,0.13
2010-02-09,1.378207802772522,79.86000061035156,217.281,0.13
2010-02-10,1.3753266334533691,80.02999877929688,217.281,0.13
2010-02-11,1.3681762218475342,79.98999786376953,217.281,0.13
2010-02-12,1.363493800163269,80.31999969482422,217.281,0.13
2010-02-16,1.3767088651657104,79.69999694824219,217.281,0.13
2010-02-17,1.3606922626495361,80.37999725341797,217.281,0.13
2010-02-18,1.3461486101150513,80.4000015258789,217.281,0.13
2010-02-19,1.3615074157714844,80.63999938964844,217.281,0.13
2010-02-22,1.3605626821517944,80.51000213623047,217.281,0.13
2010-02-23,1.3527040481567383,80.8499984741211,217.281,0.13
2010-02-24,1.354316234588623,80.8499984741211,217.281,0.13
2010-02-25,1.3536012172698975,80.79000091552734,217.281,0.13
2010-02-26,1.3631035089492798,80.36000061035156,217.281,0.13
2010-03-01,1.356208086013794,80.66000366210938,217.353,0.16
2010-03-02,1.3620638847351074,80.5199966430664,217.353,0.16
2010-03-03,1.3701633214950562,79.9800033569336,217.353,0.16
2010-03-04,1.3584003448486328,80.55999755859375,217.353,0.16
2010-03-05,1.3628991842269897,80.43000030517578,217.353,0.16
2010-03-08,1.3616927862167358,80.43000030517578,217.353,0.16
2010-03-09,1.3606922626495361,80.58999633789062,217.353,0.16
2010-03-10,1.3643310070037842,80.44999694824219,217.353,0.16
2010-03-11,1.3685319423675537,80.31999969482422,217.353,0.16
2010-03-12,1.376993179321289,79.83000183105469,217.353,0.16
2010-03-15,1.3677457571029663,80.25,217.353,0.16
2010-03-16,1.3768794536590576,79.75,217.353,0.16
2010-03-17,1.3738338947296143,79.63999938964844,217.353,0.16
2010-03-18,1.361396312713623,80.22000122070312,217.353,0.16
2010-03-19,1.353692889213562,80.72000122070312,217.353,0.16
2010-03-22,1.356704831123352,80.6500015258789,217.353,0.16
2010-03-23,1.3468012809753418,80.9000015258789,217.353,0.16
2010-03-24,1.3331022262573242,81.83999633789062,217.353,0.16
2010-03-25,1.3307074308395386,82.12000274658203,217.353,0.16
2010-03-26,1.3410038948059082,81.68000030517578,217.353,0.16
2010-03-29,1.3481086492538452,81.36000061035156,217.353,0.16
2010-03-30,1.3424079418182373,81.47000122070312,217.353,0.16
2010-03-31,1.3508037328720093,81.06999969482422,217.353,0.16
2010-04-01,1.3584003448486328,80.77999877929688,217.403,0.2
2010-04-05,1.34890878200531,81.08999633789062,217.403,0.2
2010-04-06,1.3401951789855957,81.38999938964844,217.403,0.2
2010-04-07,1.3348461389541626,81.44000244140625,217.403,0.2
2010-04-08,1.336112380027771,81.52999877929688,217.403,0.2
2010-04-09,1.3500925302505493,81.08999633789062,217.403,0.2
2010-04-12,1.3596007823944092,80.55999755859375,217.403,0.2
2010-04-13,1.3608589172363281,80.51000213623047,217.403,0.2
2010-04-14,1.3655978441238403,80.19000244140625,217.403,0.2
2010-04-15,1.3574045896530151,80.4800033569336,217.403,0.2
2010-04-16,1.3504024744033813,80.81999969482422,217.403,0.2
2010-04-19,1.348726749420166,81.0,217.403,0.2
2010-04-20,1.343508243560791,81.05000305175781,217.403,0.2
2010-04-21,1.3389928340911865,81.16000366210938,217.403,0.2
2010-04-22,1.3269991874694824,81.56999969482422,217.403,0.2
2010-04-23,1.338401436805725,81.3499984741211,217.403,0.2
2010-04-26,1.3401232957839966,81.4800033569336,217.403,0.2
2010-04-27,1.3170719146728516,82.1500015258789,217.403,0.2
2010-04-28,1.321283221244812,82.37999725341797,217.403,0.2
2010-04-29,1.3262951374053955,82.0,217.403,0.2
2010-04-30,1.3298048973083496,81.87000274658203,217.403,0.2
2010-05-03,1.3199926614761353,82.2699966430664,217.29,0.2
2010-05-04,1.2963947057724,83.30000305175781,217.29,0.2
